<android.app.Notification$Builder: android.app.Notification getNotification()> -> _SOURCE_
<android.content.ComponentName: java.lang.String getPackageName()> -> _SOURCE_
<java.lang.String: byte[] getBytes(java.nio.charset.Charset)> -> _SOURCE_
<java.net.InetSocketAddress: java.net.InetAddress getAddress()> -> _SOURCE_
<android.view.Gravity: int getAbsoluteGravity(int,int)> -> _SOURCE_
<org.json.JSONObject: org.json.JSONObject getJSONObject(java.lang.String)> -> _SOURCE_
<android.graphics.drawable.DrawableContainer: android.graphics.drawable.Drawable$ConstantState getConstantState()> -> _SOURCE_
<android.content.res.Resources: java.lang.String[] getStringArray(int)> -> _SOURCE_
<android.view.View: android.view.accessibility.AccessibilityNodeInfo createAccessibilityNodeInfo()> -> _SOURCE_
<java.lang.Throwable: java.lang.Throwable getCause()> -> _SOURCE_
<android.webkit.CookieManager: android.webkit.CookieManager getInstance()> -> _SOURCE_
<android.widget.PopupWindow: int getInputMethodMode()> -> _SOURCE_
<android.database.sqlite.SQLiteDatabase: long getMaximumSize()> -> _SOURCE_
<android.view.ViewGroup: android.view.View focusSearch(android.view.View,int)> -> _SOURCE_
<android.webkit.WebView$HitTestResult: java.lang.String getExtra()> -> _SOURCE_
<android.view.accessibility.AccessibilityEvent: int getMovementGranularity()> -> _SOURCE_
<android.app.Activity: android.view.View onCreateView(android.view.View,java.lang.String,android.content.Context,android.util.AttributeSet)> -> _SOURCE_
<java.lang.reflect.Array: int getLength(java.lang.Object)> -> _SOURCE_
<java.text.DateFormat: java.text.DateFormat getDateInstance(int)> -> _SOURCE_
<android.view.accessibility.AccessibilityNodeInfo: int getActions()> -> _SOURCE_
<java.io.File: java.lang.String getPath()> -> _SOURCE_
<android.view.View: android.view.Display getDisplay()> -> _SOURCE_
<android.graphics.Paint: android.graphics.Paint$FontMetricsInt getFontMetricsInt()> -> _SOURCE_
<java.util.TimeZone: int getOffset(long)> -> _SOURCE_
<android.graphics.Bitmap: android.graphics.Bitmap$Config getConfig()> -> _SOURCE_
<android.view.KeyEvent: int getKeyCode()> -> _SOURCE_
<android.view.View: int getScrollX()> -> _SOURCE_
<android.view.accessibility.AccessibilityRecord: int getMaxScrollX()> -> _SOURCE_
<android.widget.CompoundButton: int getCompoundPaddingRight()> -> _SOURCE_
<java.net.URL: java.lang.String getPath()> -> _SOURCE_
<java.security.spec.ECPoint: java.math.BigInteger getAffineY()> -> _SOURCE_
<android.widget.PopupWindow: int getMaxAvailableHeight(android.view.View,int)> -> _SOURCE_
<android.view.VelocityTracker: float getYVelocity(int)> -> _SOURCE_
<java.util.concurrent.atomic.AtomicInteger: int getAndIncrement()> -> _SOURCE_
<android.widget.PopupWindow: int getMaxAvailableHeight(android.view.View,int,boolean)> -> _SOURCE_
<android.view.View: int getRight()> -> _SOURCE_
<android.text.Layout: int getOffsetForHorizontal(int,float)> -> _SOURCE_
<android.location.Location: long getTime()> -> _SOURCE_
<android.view.LayoutInflater: android.view.LayoutInflater$Factory getFactory()> -> _SOURCE_
<android.view.KeyEvent: int getModifiers()> -> _SOURCE_
<java.lang.Class: java.lang.reflect.Field getField(java.lang.String)> -> _SOURCE_
<android.content.res.Resources: android.content.res.Resources getSystem()> -> _SOURCE_
<android.location.Location: double getLongitude()> -> _SOURCE_
<java.net.URLConnection: java.util.Map getHeaderFields()> -> _SOURCE_
<android.os.Bundle: boolean getBoolean(java.lang.String,boolean)> -> _SOURCE_
<android.content.ContentResolver: android.database.Cursor query(android.net.Uri,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,android.os.CancellationSignal)> -> _SOURCE_
<java.lang.reflect.Constructor: java.lang.reflect.Type[] getGenericParameterTypes()> -> _SOURCE_
<java.lang.StackTraceElement: int getLineNumber()> -> _SOURCE_
<android.app.PendingIntent: android.app.PendingIntent getService(android.content.Context,int,android.content.Intent,int)> -> _SOURCE_
<android.app.Activity: android.app.Application getApplication()> -> _SOURCE_
<android.database.sqlite.SQLiteOpenHelper: android.database.sqlite.SQLiteDatabase getReadableDatabase()> -> _SOURCE_
<android.widget.TextView: java.util.Locale getTextLocale()> -> _SOURCE_
<java.lang.reflect.Field: int getInt(java.lang.Object)> -> _SOURCE_
<android.widget.PopupWindow: android.view.View getContentView()> -> _SOURCE_
<android.graphics.drawable.Drawable: android.graphics.drawable.Drawable$ConstantState getConstantState()> -> _SOURCE_
<android.text.Layout: int getWidth()> -> _SOURCE_
<android.database.AbstractWindowedCursor: android.database.CursorWindow getWindow()> -> _SOURCE_
<android.view.MotionEvent: long getDownTime()> -> _SOURCE_
<android.widget.Scroller: int getCurrX()> -> _SOURCE_
<android.app.Fragment: android.view.View getView()> -> _SOURCE_
<java.security.KeyStore: java.security.cert.Certificate getCertificate(java.lang.String)> -> _SOURCE_
<android.view.View: android.os.IBinder getWindowToken()> -> _SOURCE_
<android.widget.OverScroller: int getFinalY()> -> _SOURCE_
<java.lang.Throwable: java.lang.String getLocalizedMessage()> -> _SOURCE_
<android.view.View: android.content.Context getContext()> -> _SOURCE_
<android.renderscript.Allocation: android.renderscript.Type getType()> -> _SOURCE_
<android.view.accessibility.AccessibilityRecord: java.lang.CharSequence getClassName()> -> _SOURCE_
<android.os.StrictMode: android.os.StrictMode$ThreadPolicy getThreadPolicy()> -> _SOURCE_
<android.widget.CompoundButton: int getCompoundPaddingLeft()> -> _SOURCE_
<android.view.ViewConfiguration: int getDoubleTapTimeout()> -> _SOURCE_
<java.security.Signature: java.security.Signature getInstance(java.lang.String,java.lang.String)> -> _SOURCE_
<android.content.ClipData: android.content.ClipDescription getDescription()> -> _SOURCE_
<android.os.StatFs: int getBlockCount()> -> _SOURCE_
<javax.crypto.Cipher: byte[] doFinal(byte[])> -> _SOURCE_
<android.widget.TextView: android.text.Layout getLayout()> -> _SOURCE_
<java.lang.ClassLoader: java.io.InputStream getResourceAsStream(java.lang.String)> -> _SOURCE_
<java.text.DateFormat: java.util.TimeZone getTimeZone()> -> _SOURCE_
<java.lang.Class: java.lang.reflect.Constructor[] getConstructors()> -> _SOURCE_
<android.content.res.Resources: float getFraction(int,int,int)> -> _SOURCE_
<java.lang.Class: java.lang.reflect.Field[] getFields()> -> _SOURCE_
<android.view.LayoutInflater: android.view.View onCreateView(java.lang.String,android.util.AttributeSet)> -> _SOURCE_
<android.database.sqlite.SQLiteDatabase: android.database.Cursor query(java.lang.String,java.lang.String[],java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String,java.lang.String)> -> _SOURCE_
<java.io.ObjectStreamClass: java.lang.String getName()> -> _SOURCE_
<android.telephony.TelephonyManager: java.lang.String getDeviceId()> -> _SOURCE_
<android.content.pm.Signature: byte[] toByteArray()> -> _SOURCE_
<android.text.StaticLayout: int getLineCount()> -> _SOURCE_
<android.text.Layout: float getLineRight(int)> -> _SOURCE_
<android.view.View: int getVisibility()> -> _SOURCE_
<android.accounts.AccountManager: android.accounts.AccountManager get(android.content.Context)> -> _SOURCE_
<android.app.PendingIntent: java.lang.String getCreatorPackage()> -> _SOURCE_
<android.widget.TextView: float getTextSize()> -> _SOURCE_
<android.view.accessibility.AccessibilityNodeInfo: android.view.accessibility.AccessibilityNodeInfo getLabeledBy()> -> _SOURCE_
<android.net.Uri: android.net.Uri normalizeScheme()> -> _SOURCE_
<android.view.DragEvent: float getY()> -> _SOURCE_
<android.app.Activity: java.lang.String getCallingPackage()> -> _SOURCE_
<android.app.SearchableInfo: java.lang.String getSuggestSelection()> -> _SOURCE_
<java.text.NumberFormat: java.text.NumberFormat getCurrencyInstance()> -> _SOURCE_
<android.view.Display: int getRotation()> -> _SOURCE_
<android.view.accessibility.AccessibilityRecord: java.lang.CharSequence getBeforeText()> -> _SOURCE_
<java.lang.Class: java.lang.reflect.Constructor getConstructor(java.lang.Class[])> -> _SOURCE_
<android.view.View: float getScaleX()> -> _SOURCE_
<android.view.View: int getScrollY()> -> _SOURCE_
<android.location.Location: float getAccuracy()> -> _SOURCE_
<android.view.View: java.lang.Object getTag()> -> _SOURCE_
<java.util.concurrent.FutureTask: java.lang.Object get(long,java.util.concurrent.TimeUnit)> -> _SOURCE_
<java.net.URLConnection: java.lang.String getHeaderField(java.lang.String)> -> _SOURCE_
<org.json.JSONArray: java.lang.String getString(int)> -> _SOURCE_
<android.location.Location: android.os.Bundle getExtras()> -> _SOURCE_
<android.view.DragEvent: float getX()> -> _SOURCE_
<java.util.Calendar: java.lang.Object clone()> -> _SOURCE_
<org.json.JSONObject: long getLong(java.lang.String)> -> _SOURCE_
<java.util.concurrent.atomic.AtomicInteger: int get()> -> _SOURCE_
<android.view.ViewGroup: android.view.View findFocus()> -> _SOURCE_
<android.view.accessibility.AccessibilityRecord: int getCurrentItemIndex()> -> _SOURCE_
<android.view.accessibility.AccessibilityNodeInfo: android.view.accessibility.AccessibilityNodeInfo getLabelFor()> -> _SOURCE_
<android.view.inputmethod.InputMethodManager: java.util.List getEnabledInputMethodList()> -> _SOURCE_
<android.os.Parcel: byte[] createByteArray()> -> _SOURCE_
<android.widget.TabHost$TabSpec: java.lang.String getTag()> -> _SOURCE_
<android.content.res.Resources: java.lang.CharSequence getQuantityText(int,int)> -> _SOURCE_
<android.os.Message: android.os.Bundle getData()> -> _SOURCE_
<java.security.KeyPairGenerator: java.security.KeyPair genKeyPair()> -> _SOURCE_
<android.graphics.drawable.AnimationDrawable: int getDuration(int)> -> _SOURCE_
<android.content.ClipboardManager: android.content.ClipData getPrimaryClip()> -> _SOURCE_
<android.os.Parcel: android.os.Parcelable readParcelable(java.lang.ClassLoader)> -> _SOURCE_
<java.lang.Class: java.lang.reflect.Constructor getDeclaredConstructor(java.lang.Class[])> -> _SOURCE_
<android.content.ContextWrapper: android.content.Context createConfigurationContext(android.content.res.Configuration)> -> _SOURCE_
<android.view.View: android.os.IBinder getApplicationWindowToken()> -> _SOURCE_
<java.util.Calendar: java.util.Date getTime()> -> _SOURCE_
<android.location.Location: float getSpeed()> -> _SOURCE_
<android.graphics.drawable.BitmapDrawable: int getIntrinsicWidth()> -> _SOURCE_
<android.widget.TextView: int getInputType()> -> _SOURCE_
<android.text.Layout: int getLineBaseline(int)> -> _SOURCE_
<android.view.View: android.graphics.Matrix getMatrix()> -> _SOURCE_
<android.app.ActionBar: android.content.Context getThemedContext()> -> _SOURCE_
<android.app.SearchableInfo: int getSuggestThreshold()> -> _SOURCE_
<android.app.ActivityManager: java.util.List getRunningAppProcesses()> -> _SOURCE_
<java.net.URLConnection: java.lang.String getContentEncoding()> -> _SOURCE_
<android.content.res.AssetFileDescriptor: java.io.FileDescriptor getFileDescriptor()> -> _SOURCE_
<android.graphics.drawable.Drawable: int getChangingConfigurations()> -> _SOURCE_
<android.content.Intent: java.lang.String getPackage()> -> _SOURCE_
<android.content.res.TypedArray: float getFraction(int,int,int,float)> -> _SOURCE_
<android.view.ViewConfiguration: int getFadingEdgeLength()> -> _SOURCE_
<android.content.res.TypedArray: int getResourceId(int,int)> -> _SOURCE_
<android.widget.ArrayAdapter: android.view.View getView(int,android.view.View,android.view.ViewGroup)> -> _SOURCE_
<android.content.ClipData$Item: android.net.Uri getUri()> -> _SOURCE_
<android.widget.TextView: android.text.method.TransformationMethod getTransformationMethod()> -> _SOURCE_
<android.content.res.TypedArray: int getInt(int,int)> -> _SOURCE_
<java.lang.Class: java.lang.reflect.Field getDeclaredField(java.lang.String)> -> _SOURCE_
<android.view.View: android.graphics.drawable.Drawable getBackground()> -> _SOURCE_
<java.lang.reflect.Array: java.lang.Object newInstance(java.lang.Class,int)> -> _SOURCE_
<android.graphics.drawable.Drawable: int getLevel()> -> _SOURCE_
<android.graphics.drawable.Drawable: int[] getState()> -> _SOURCE_
<android.text.Layout: float getLineLeft(int)> -> _SOURCE_
<android.widget.OverScroller: int getCurrY()> -> _SOURCE_
<javax.net.ssl.TrustManagerFactory: java.lang.String getDefaultAlgorithm()> -> _SOURCE_
<android.view.ViewGroup: int getChildCount()> -> _SOURCE_
<android.app.Activity: android.view.Window getWindow()> -> _SOURCE_
<android.content.res.ColorStateList: int getColorForState(int[],int)> -> _SOURCE_
<android.graphics.Bitmap: int getRowBytes()> -> _SOURCE_
<android.webkit.WebView: android.webkit.WebSettings getSettings()> -> _SOURCE_
<android.view.View: int getPaddingLeft()> -> _SOURCE_
<android.widget.AutoCompleteTextView: android.graphics.drawable.Drawable getDropDownBackground()> -> _SOURCE_
<java.lang.reflect.Field: long getLong(java.lang.Object)> -> _SOURCE_
<android.content.res.TypedArray: int getDimensionPixelSize(int,int)> -> _SOURCE_
<java.lang.ref.Reference: java.lang.Object get()> -> _SOURCE_
<android.app.ActivityManager: int getLargeMemoryClass()> -> _SOURCE_
<java.io.FileOutputStream: java.io.FileDescriptor getFD()> -> _SOURCE_
<android.graphics.Typeface: int getStyle()> -> _SOURCE_
<android.view.MotionEvent: int getActionIndex()> -> _SOURCE_
<android.view.View: int getTop()> -> _SOURCE_
<android.text.SpannableStringBuilder: int getSpanStart(java.lang.Object)> -> _SOURCE_
<android.widget.ListView: android.graphics.drawable.Drawable getDivider()> -> _SOURCE_
<android.widget.TextView: int getPaintFlags()> -> _SOURCE_
<android.location.Location: long getElapsedRealtimeNanos()> -> _SOURCE_
<java.io.FileInputStream: java.nio.channels.FileChannel getChannel()> -> _SOURCE_
<android.text.Layout: int getLineForOffset(int)> -> _SOURCE_
<java.lang.Enum: java.lang.Class getDeclaringClass()> -> _SOURCE_
<org.json.JSONObject: double getDouble(java.lang.String)> -> _SOURCE_
<android.widget.TextView: android.content.res.ColorStateList getTextColors()> -> _SOURCE_
<android.location.GpsSatellite: float getAzimuth()> -> _SOURCE_
